1993/8/6,ヒューマンベースボール,ヒューマン,8600
1993/8/6,くにおくんのドッジボールだよ全員集合!,テクノスジャパン,9600
1993/8/6,ソードワールド SFC,T&Eソフト,9800
1993/8/10,スーパー競馬,アイマックス,9700
1993/8/12,ワールドヒーローズ,サンソフト,9800
1993/8/20,スーパースラップショット,アルトロン,8500
1993/8/27,マリオとワリオ,任天堂,6800
1993/8/27,樹帝戦紀,エニックス,9600
1993/8/27,スーパースコープ X ZONE,ケムコ,6500
1993/8/27,スーパースコープ デストラクティブ,バンダイ,6800
1993/8/27,美少女戦士セーラームーン,エンジェル,9800
1993/8/27,サラブレッドブリーダー,ヘクト,9700
1993/8/27,MVPベースボール,アクレイムジャパン,8800
1993/9/3,スーパータリカン,トンキンハウス,7500
1993/9/10,ファイナルファンタジーUSA ミスティッククエスト,スクウェア,7900
1993/9/10,ウイニングポスト,光栄,12800
1993/9/10,ラスベガスドリーム,イマジニア,9800
1993/9/10,サンダーバード 国際救助隊出動せよ！,コブラチーム,8800
1993/9/14,新日本プロレスリング 超戦士 IN 闘強導夢,バリエ,9800
1993/9/17,課長 島耕作 スーパービジネスアドベンチャー,ユタカ,9800
1993/9/17,NFLフットボール,コナミ,9000
1993/9/17,ファイナルセット,フォーラム,8500
1993/9/19,トルネコの大冒険 不思議のダンジョン,チュンソフト,9600
1993/9/19,戦国伝承,データイースト,8800
1993/9/22,マスターズ〜遙かなるオーガスタ2〜,T&Eソフト,9900
1993/9/23,SD機動戦士ガンダム2,エンジェル,7800
1993/9/23,GS美神 除霊師はナイスバディ,バナレックス,8800
1993/9/24,ダライアスフォース,タイトー,8800
1993/9/24,GO! GO! ドッジリーグ,パックインビデオ,7800
1993/9/24,本格麻雀 徹萬,ナグザット,7800
1993/9/30,東尾修監修 スーパープロ野球スタジアム,徳間書店インターメディア,8900
1993/10/1,スーパー3Dベースボール,ジャレコ,12800
1993/10/1,レッド・オクトーバー,アルトロン,8800
1993/10/1,TRINEA-トリネア-,やのまん,9800
1993/10/8,スーパー競走馬 風のシルフィード,キングレコード,9300
1993/10/8,バイキングの大迷惑,T&Eソフト,8800
1993/10/15,スズカエイトアワーズ,ナムコ,8800
1993/10/21,スーパーカジノ シーザースパレス,ココナッツジャパンエンターテイメント,8900
1993/10/22,アークススピリッツ,サミー,8900
1993/10/22,ミラクル☆ガールズ,タカラ,8800
1993/10/22,らんま1/2 朱猫団的秘宝,東宝/小学館プロダクション,9800
1993/10/29,アクトレイザー2 沈黙の聖戦,エニックス,9300
1993/10/29,将棋 風林火山,ポニーキャニオン,8800
1993/10/29,超時空要塞マクロス スクランブルバルキリー,バンプレスト/ザムス,8800
1993/10/29,スーパーチャイニーズワールド2,カルチャーブレーン,9800
1993/10/29,装甲騎兵ボトムズ ザ・バトリングロード,タカラ,9800
1993/10/29,はた山ハッチのパロ野球ニュース!実名版,エポック社,9800
1993/10/29,ユートピア,エピックソニーレコード,9500
1993/10/29,クラシック・ロード,ビクターエンタテインメント,9800
1993/10/29,スーパーニチブツマージャン2 全国制覇篇,日本物産,9800
1993/10/29,龍虎の拳,ケイアミューズメントリース,9800
1993/10/29,ジミーコナーズのプロテニスツアー,ミサワエンターテインメント,8900
1993/11/5,アクタリオン,テクモ,8900
1993/11/5,ファイナルノックアウト,パックインビデオ,8800
1993/11/12,仮面ライダー,バンダイ,9800
1993/11/12,若貴大相撲〜夢の兄弟対決〜,イマジニア,9800
1993/11/12,スーパーUNO,トミー,8500
1993/11/12,ソルスティスII,エピックソニーレコード,9500
1993/11/12,ファイナル・ストレッチ,ロジーク,9800
1993/11/19,イースIV MASK OF THE SUN,トンキンハウス,9800
1993/11/19,バトルマスター 究極の戦士たち,東芝EMI,9800
1993/11/19,パチスロ ラブストーリー,ココナッツジャパンエンターテイメント,9800
